Date,ABTX,ACRS,ADAP,ADRO,AIMT,AJX,ALRM,APPF,AQMS,ASND,AVGR,AXSM,BLPH,BOX,BPMC,BSM,BZUN,CATB,CCRC,CDTX,CFMS,CHCT,CHMA,CNFR,COLL,CTMX,DEA,DLTH,DTEA,EQBK,ETSY,EVA,EVH,EYEG,FDC,FIT,FLKS,FORK,FSB,FTAI,GBT,GDDY,GKOS,GPP,HIFR,HLG,HLI,HTGM,ICBK,INOV,INQD,INST,IOTS,JAGX,JCAP,JP,KMPH,KRNT,KURA,LENS,LIFE,LNTH,LOB,MCFT,MCRB,MCRN,MIME,MTCH,MYOK,NEOS,NK,NSA,NTEC,NTRA,NVCR,NVTA,OLLI,ONCE,OOMA,OPGN,PEN,PFGC,PLNT,PMTS,PRTY,PSTG,PUB,RACE,RGNX,RKDA,RPD,RTTR,RUN,SBBP,SEDG,SGRY,SHAK,SQ,SUM,TANH,TCON,TDOC,TEAM,TRU,UFAB,UNVR,VIRT,VKTX,VTVT,VYGR,WING,WVE,XBIT,YRD,ZSAN,ZYNE
2015-02-03,,,,,,,,,,18.989999771118164,522.0,,,18.239999771118164,,1.1718218326568604,,,,,,,,,,,,,14.199999809265137,,,,,,,,13.479999542236328,,0.5163804888725281,494.392822265625,1.6080000400543213,,,0.09022796899080276,21.527889251708984,2800.0,,,18.35138702392578,,,,,,,,,,,6.559999942779541,,,,,,,,,,,,,,,,,,45.97999954223633,,,0.9649999737739563,,,,,,0.011387460865080357,,,,,,,,,,44.97999954223633,,0.057999998331069946,,9.5,,,,,,,,,,,,,,221.0,
2015-02-04,,,,,,,,,,18.309999465942383,520.0,,,17.100000381469727,,1.1643579006195068,,,,,,,,,,,,,14.199999809265137,,,,,,,,12.739999771118164,,0.5243708491325378,500.08111572265625,1.5950000286102295,,,0.09022796899080276,21.536043167114258,2700.0,,,18.274518966674805,,,,,,,,,,,6.340000152587891,,,,,,,,,,,,,,,,,,43.209999084472656,,,0.5400000214576721,,,,,,0.011387460865080357,,,,,,,,,,41.31999969482422,,0.05000000074505806,,9.380000114440918,,,,,,,,,,,,,,221.0,
2015-02-05,,,,,,,,,,17.90999984741211,525.5999755859375,,,16.65999984741211,,1.1419665813446045,,,,,,,,,,,,,14.199999809265137,,,,,,,,12.819999694824219,,0.5233720541000366,484.19561767578125,1.6440000534057617,,,0.09716857224702835,21.584970474243164,3.305999994277954,,,18.370601654052734,,,,,,,,,,,6.710000038146973,,,,,,,,,,,,,,,,,,42.54999923706055,,,0.984000027179718,,,,,,0.011387460865080357,,,,,,,,,,42.63999938964844,,0.05000000074505806,,9.329999923706055,,,,,,,,,,,,,,220.1999969482422,
2015-02-06,,,,,,,,,,17.9950008392334,522.0,,,18.1200008392334,,1.1419665813446045,,,,,,,,,,,12.70044231414795,,14.199999809265137,,,,,,,,13.170000076293945,,0.5223732590675354,485.9298095703125,1.5779999494552612,,,0.09716857224702835,21.487117767333984,3.3010001182556152,,,18.255306243896484,,,,,,,,,,,6.829999923706055,,,,,,,,,,,,,,,,,,44.84000015258789,,,25.375999450683594,,,,,,0.011387460865080357,,,,,,,,,,41.959999084472656,,0.04899999871850014,,9.289999961853027,,,,,,,,,,,,,,220.0,
2015-02-09,,,,,,,,,,18.049999237060547,524.0,,,19.600000381469727,,1.1270387172698975,,,,,,,,,,,12.946257591247559,,14.199999809265137,,,,,,,,13.569999694824219,,0.5233720541000366,485.02813720703125,1.5920000076293945,,,0.09716857224702835,21.919309616088867,2600.0,,,18.38020896911621,,,,,,,,,,,6.78000020980835,,,,,,,,,,,0.009999999776482582,,,,,,,45.77000045776367,,,0.9649999737739563,,,,,,0.013285372406244278,,,,,,,,,,41.5,,0.04899999871850014,,9.100000381469727,,,,,,,,,,,,,,220.39999389648438,
2015-02-10,,,,,,,,,,18.270000457763672,522.0,,,20.989999771118164,,1.11211097240448,,,,,,,,,,,13.02819538116455,,15.579999923706055,,,,,,,,13.600000381469727,,0.5283660292625427,485.5830078125,1.6130000352859497,,,0.09716857224702835,22.530893325805664,3.309999942779541,,,18.389816284179688,,,,,,,,,,,6.574999809265137,,,,,,,,,,,0.009999999776482582,,,,,,,46.290000915527344,,,25.535999298095703,,,,,,0.009489552117884159,,,,,,,,,,41.5,,0.05400000140070915,,9.079999923706055,,,,,,,,,,,,,,220.8000030517578,
2015-02-11,,,,,,,,,,18.049999237060547,526.0,,,20.959999084472656,,1.11211097240448,,,,,,,,,,,13.044583320617676,,14.199999809265137,,,,,,,,14.039999961853027,,0.519376814365387,483.4327392578125,1.6430000066757202,,,0.09716857224702835,22.21286964416504,3.2790000438690186,,,19.744552612304688,,,,,,,,,,,6.630000114440918,,,,,,,,,,,0.009999999776482582,,,,,,,47.86000061035156,,,25.11199951171875,,,,,,0.010438507422804832,,,,,,,,,,41.5,,0.05400000140070915,,9.489999771118164,,,,,,,,,,,,,,220.1999969482422,
2015-02-12,,,,,,,,,,18.0,526.7999877929688,,,20.170000076293945,,1.1345025300979614,,,,,,,,,,,13.069165229797363,,14.199999809265137,,,,,,,,14.069999694824219,,0.5173792839050293,484.2649841308594,1.6230000257492065,,,0.06940613687038422,22.1639404296875,3.2739999294281006,,,19.66769027709961,27.0,,,,,,,,,,6.670000076293945,,,,,,,,,,,0.009999999776482582,,,,,17.049999237060547,,46.18000030517578,,,0.9509999752044678,,,,,,0.007591642439365387,,,,,,,,,,40.650001525878906,,0.05400000140070915,,9.5,,,,,,,,,,,,,,220.1999969482422,
2015-02-13,,,,,,10.112957954406738,,,,17.979999542236328,515.5999755859375,,8.970000267028809,20.18000030517578,,1.11211097240448,,,,,,,,,,,12.938064575195312,,14.199999809265137,,,,,6.0,,,13.890000343322754,,0.520375669002533,485.7218322753906,1.6380000114440918,,,0.09716857224702835,22.090547561645508,3.2899999618530273,,,20.08659553527832,29.0,,,,,,,,,,6.0,,,,,,,,,,,0.009999999776482582,,,,,17.799999237060547,,46.25,,,0.550000011920929,,,,,,0.007591642439365387,,,,,,,,,,40.689998626708984,,0.05000000074505806,,9.34000015258789,,,,,,,,,,,,,,220.0,
2015-02-17,,,,,,10.112957954406738,,,,17.959999084472656,522.0,,9.239999771118164,19.049999237060547,,1.0897196531295776,,,,,,,,,,,12.995418548583984,,14.199999809265137,,,,,5.650000095367432,,,14.420000076293945,,0.519376814365387,490.230712890625,1.6490000486373901,,,0.09716857224702835,22.261796951293945,2700.0,,,19.63886833190918,30.06999969482422,,,,,,,,,,6.599999904632568,,,,,,,,,,,0.009999999776482582,,,,,19.700000762939453,,45.90999984741211,,,0.9570000171661377,,,,,,0.007591642439365387,,,,,,0.014999999664723873,,,,39.04999923706055,,0.05400000140070915,,9.260000228881836,,,,,,,,,,,,,,222.0,
2015-02-18,,,,,,10.112957954406738,,,,18.0,476.0,,9.239999771118164,18.0,,1.0897196531295776,,,,,,,,,,,13.02819538116455,,14.199999809265137,,,,,5.650000095367432,,,14.479999542236328,,0.5333600640296936,491.54876708984375,1.5950000286102295,,,0.09716857224702835,22.702136993408203,3.4489998817443848,,,19.686906814575195,29.420000076293945,,,,,,,,,,6.550000190734863,,,,,,,,,,,0.009999999776482582,,,,,21.6299991607666,,46.0,,,0.9340000152587891,,,,,,0.010438507422804832,,,,,,0.014999999664723873,,,,42.91999816894531,,0.04899999871850014,,10.199999809265137,,,,,,,,,,,,,,220.39999389648438,
2015-02-19,,,,,,10.199641227722168,,,,19.299999237060547,410.0,,9.239999771118164,18.959999084472656,,1.0971832275390625,,,,,,,,,,,13.011810302734375,,15.440999984741211,,,,,5.5,,,14.489999771118164,,0.5333600640296936,492.1729736328125,1.5950000286102295,,,0.09716857224702835,22.34334373474121,3.450000047683716,,,19.504352569580078,30.100000381469727,,,,,,,,,,7.090000152587891,,,,,,,,,,,0.014999999664723873,,,,,19.90999984741211,,47.79999923706055,,,26.91699981689453,,,,,,0.006642686203122139,,,,,,0.014999999664723873,,,,43.7599983215332,,0.04899999871850014,,9.970000267028809,,,,,,,,,,,,,,220.0,
